DATE,Measure,Value
19650813,TMAX,84
19650813,TOBS,54
19650814,TMIN,54
19650814,TMAX,87
19650814,TOBS,64
19650815,TMIN,64
19650815,TMAX,89
19650815,TOBS,67
19650816,TMIN,67
19650816,TMAX,93
19650816,TOBS,70
19650817,TMIN,64
19650817,TMAX,95
19650817,TOBS,65
19650818,TMIN,64
19650818,TMAX,93
19650818,TOBS,65
19650819,TMIN,65
19650819,TMAX,92
19650819,TOBS,70
19650820,TMIN,55
19650820,TMAX,80
19650820,TOBS,56
19650821,TMIN,51
19650821,TMAX,79
19650821,TOBS,52
19650822,TMIN,52
19650822,TMAX,82
19650822,TOBS,58
19650823,TMIN,58
19650823,TMAX,90
19650823,TOBS,62
19650824,TMIN,57
19650824,TMAX,78
19650824,TOBS,58
19650825,TMIN,58
19650825,TMAX,82
19650825,TOBS,64
19650826,TMIN,64
19650826,TMAX,86
19650826,TOBS,65
19650827,TMIN,64
19650827,TMAX,83
19650827,TOBS,65
19650828,TMIN,63
19650828,TMAX,85
19650828,TOBS,64
19650829,TMIN,40
19650829,TMAX,68
19650829,TOBS,41
19650830,TMIN,41
19650830,TMAX,69
19650830,TOBS,55
19650831,TMIN,55
19650831,TMAX,76
19650831,TOBS,67
19650901,TMIN,55
19650901,TMAX,73
19650901,TOBS,62
19650902,TMIN,45
19650902,TMAX,73
19650902,TOBS,46
19650903,TMIN,46
19650903,TMAX,76
19650903,TOBS,48
19650904,TMIN,48
19650904,TMAX,82
19650904,TOBS,64
19650905,TMIN,64
19650905,TMAX,81
19650905,TOBS,68
19650906,TMIN,57
19650906,TMAX,81
19650906,TOBS,58
19650907,TMIN,58
19650907,TMAX,82
19650907,TOBS,60
19650908,TMIN,60
19650908,TMAX,82
19650908,TOBS,63
19650909,TMIN,63
19650909,TMAX,85
19650909,TOBS,65
19650910,TMIN,59
19650910,TMAX,89
19650910,TOBS,60
19650911,TMIN,60
19650911,TMAX,88
19650911,TOBS,65
19650912,TMIN,59
19650912,TMAX,65
19650912,TOBS,64
19650913,TMIN,64
19650913,TMAX,70
19650913,TOBS,67
19650914,TMIN,61
19650914,TMAX,76
19650914,TOBS,62
19650915,TMIN,62
19650915,TMAX,83
19650915,TOBS,65
19650916,TMIN,53
19650916,TMAX,78
19650916,TOBS,54
19650917,TMIN,54
19650917,TMAX,65
19650917,TOBS,60
19650918,TMIN,60
19650918,TMAX,89
19650918,TOBS,65
19650919,TMIN,65
19650919,TMAX,91
19650919,TOBS,66
19650920,TMIN,63
19650920,TMAX,89
19650920,TOBS,64
19650921,TMIN,64
19650921,TMAX,86
19650921,TOBS,72
19650922,TMIN,69
19650922,TMAX,86
19650922,TOBS,70
19650923,TMIN,60
19650923,TMAX,85
19650923,TOBS,61
19650924,TMIN,49
19650924,TMAX,76
19650924,TOBS,50
19650925,TMIN,35
19650925,TMAX,56
19650925,TOBS,36
19650926,TMIN,34
19650926,TMAX,66
19650926,TOBS,40
19650927,TMIN,40
19650927,TMAX,70
19650927,TOBS,51
19650928,TMIN,40
19650928,TMAX,65
19650928,TOBS,41
19650929,TMIN,41
19650929,TMAX,78
19650929,TOBS,50
19650930,TMIN,50
19650930,TMAX,81
19650930,TOBS,64
19651001,TMIN,51
19651001,TMAX,73
19651001,TOBS,52
19651002,TMIN,40
19651002,TMAX,55
19651002,TOBS,41
19651003,TMIN,41
19651003,TMAX,69
19651003,TOBS,49
19651004,TMIN,32
19651004,TMAX,63
19651004,TOBS,33
19651005,TMIN,29
19651005,TMAX,55
19651005,TOBS,30
19651006,TMIN,30
19651006,TMAX,64
19651006,TOBS,34
19651007,TMIN,34
19651007,TMAX,75
19651007,TOBS,55
19651008,TMIN,51
19651008,TMAX,69
19651008,TOBS,52
19651009,TMIN,52
19651009,TMAX,67
19651009,TOBS,53
19651010,TMIN,42
19651010,TMAX,60
19651010,TOBS,44
19651011,TMIN,40
19651011,TMAX,62
19651011,TOBS,42
19651012,TMIN,32
19651012,TMAX,64
19651012,TOBS,33
19651013,TMIN,33
19651013,TMAX,60
19651013,TOBS,37
19651014,TMIN,36
19651014,TMAX,64
19651014,TOBS,38
19651015,TMIN,38
19651015,TMAX,75
19651015,TOBS,60
19651016,TMIN,51
19651016,TMAX,76
19651016,TOBS,52
19651017,TMIN,51
19651017,TMAX,82
19651017,TOBS,52
19651018,TMIN,49
19651018,TMAX,82
19651018,TOBS,50
19651019,TMIN,41
19651019,TMAX,79
19651019,TOBS,42
19651020,TMIN,42
19651020,TMAX,79
19651020,TOBS,60
19651021,TMIN,59
19651021,TMAX,63
19651021,TOBS,60
19651022,TMIN,54
19651022,TMAX,70
19651022,TOBS,55
19651023,TMIN,45
19651023,TMAX,65
19651023,TOBS,46
19651024,TMIN,36
19651024,TMAX,57
19651024,TOBS,NA
19651025,TMIN,25
19651025,TMAX,45
19651025,TOBS,26
19651026,TMIN,26
19651026,TMAX,59
19651026,TOBS,34
19651027,TMIN,29
19651027,TMAX,64
19651027,TOBS,30
19651028,TMIN,28
19651028,TMAX,64
19651028,TOBS,29
19651029,TMIN,20
19651029,TMAX,54
19651029,TOBS,21
19651030,TMIN,21
19651030,TMAX,55
19651030,TOBS,23
19651031,TMIN,23
19651031,TMAX,64
19651031,TOBS,55
19651101,TMIN,26
19651101,TMAX,67
19651101,TOBS,27
19651102,TMIN,23
19651102,TMAX,59
19651102,TOBS,24
19651103,TMIN,24
19651103,TMAX,66
19651103,TOBS,33
19651104,TMIN,33
19651104,TMAX,74
19651104,TOBS,46
19651105,TMIN,32
19651105,TMAX,61
19651105,TOBS,31
19651106,TMIN,31
19651106,TMAX,72
19651106,TOBS,47
19651107,TMIN,47
19651107,TMAX,75
19651107,TOBS,49
19651108,TMIN,49
19651108,TMAX,66
19651108,TOBS,50
19651109,TMIN,35
19651109,TMAX,69
19651109,TOBS,36
19651110,TMIN,26
19651110,TMAX,46
19651110,TOBS,27
19651111,TMIN,27
19651111,TMAX,52
19651111,TOBS,37
19651112,TMIN,37
19651112,TMAX,60
19651112,TOBS,40
19651113,TMIN,39
19651113,TMAX,62
19651113,TOBS,40
19651114,TMIN,25
19651114,TMAX,50
19651114,TOBS,26
19651115,TMIN,26
19651115,TMAX,50
19651115,TOBS,40
19651116,TMIN,40
19651116,TMAX,64
19651116,TOBS,60
19651117,TMIN,31
19651117,TMAX,70
19651117,TOBS,32
19651118,TMIN,21
19651118,TMAX,37
19651118,TOBS,22
19651119,TMIN,22
19651119,TMAX,40
19651119,TOBS,25
19651120,TMIN,22
19651120,TMAX,51
19651120,TOBS,25
19651121,TMIN,25
19651121,TMAX,62
19651121,TOBS,40
19651122,TMIN,40
19651122,TMAX,50
19651122,TOBS,43
19651123,TMIN,36
19651123,TMAX,57
19651123,TOBS,38
19651124,TMIN,22
19651124,TMAX,44
19651124,TOBS,26
19651125,TMIN,26
19651125,TMAX,46
19651125,TOBS,43
19651126,TMIN,43
19651126,TMAX,58
19651126,TOBS,49
19651127,TMIN,32
19651127,TMAX,64
19651127,TOBS,33
19651128,TMIN,33
19651128,TMAX,47
19651128,TOBS,35
19651129,TMIN,26
19651129,TMAX,38
19651129,TOBS,25
19651130,TMIN,16
19651130,TMAX,30
19651130,TOBS,19
19651201,TMIN,14
19651201,TMAX,33
19651201,TOBS,15
19651202,TMIN,15
19651202,TMAX,42
19651202,TOBS,35
19651203,TMIN,35
19651203,TMAX,49
19651203,TOBS,47
19651204,TMIN,34
19651204,TMAX,53
19651204,TOBS,35
19651205,TMIN,35
19651205,TMAX,41
19651205,TOBS,39
19651206,TMIN,33
19651206,TMAX,56
19651206,TOBS,34
19651207,TMIN,17
19651207,TMAX,37
19651207,TOBS,18
19651208,TMIN,18
19651208,TMAX,43
19651208,TOBS,31
19651209,TMIN,21
19651209,TMAX,52
19651209,TOBS,22
19651210,TMIN,22
19651210,TMAX,56
19651210,TOBS,42
19651211,TMIN,42
19651211,TMAX,47
19651211,TOBS,45
19651212,TMIN,45
19651212,TMAX,58
19651212,TOBS,51
19651213,TMIN,41
19651213,TMAX,59
19651213,TOBS,42
19651214,TMIN,34
19651214,TMAX,44
19651214,TOBS,35
19651215,TMIN,34
19651215,TMAX,45
19651215,TOBS,35
19651216,TMIN,29
19651216,TMAX,40
19651216,TOBS,30
19651217,TMIN,30
19651217,TMAX,35
19651217,TOBS,32
19651218,TMIN,28
19651218,TMAX,35
19651218,TOBS,29
19651219,TMIN,19
19651219,TMAX,35
19651219,TOBS,20
19651220,TMIN,18
19651220,TMAX,36
19651220,TOBS,28
19651221,TMIN,28
19651221,TMAX,34
19651221,TOBS,32
19651222,TMIN,28
19651222,TMAX,35
19651222,TOBS,29
19651223,TMIN,29
19651223,TMAX,54
19651223,TOBS,45
19651224,TMIN,45
19651224,TMAX,54
19651224,TOBS,47
19651225,TMIN,34
19651225,TMAX,65
19651225,TOBS,35
19651226,TMIN,18
19651226,TMAX,37
19651226,TOBS,19
19651227,TMIN,17
19651227,TMAX,36
19651227,TOBS,18
19651228,TMIN,16
19651228,TMAX,41
19651228,TOBS,17
19651229,TMIN,17
19651229,TMAX,41
19651229,TOBS,20
19651230,TMIN,20
19651230,TMAX,52
19651230,TOBS,45
19651231,TMIN,45
19651231,TMAX,65
19651231,TOBS,60
19660101,TMIN,44
19660101,TMAX,60
19660101,TOBS,45
19660102,TMIN,40
19660102,TMAX,52
19660102,TOBS,41
19660103,TMIN,29
19660103,TMAX,58
19660103,TOBS,30
19660104,TMIN,15
19660104,TMAX,40
19660104,TOBS,16
19660105,TMIN,14
19660105,TMAX,49
19660105,TOBS,30
19660106,TMIN,30
19660106,TMAX,43
19660106,TOBS,42
19660107,TMIN,29
19660107,TMAX,41
19660107,TOBS,30
19660108,TMIN,11
19660108,TMAX,34
19660108,TOBS,12
19660109,TMIN,12
19660109,TMAX,26
19660109,TOBS,19
19660110,TMIN,19
19660110,TMAX,45
19660110,TOBS,40
19660111,TMIN,17
19660111,TMAX,44
19660111,TOBS,18
19660112,TMIN,18
19660112,TMAX,31
19660112,TOBS,19
19660113,TMIN,19
19660113,TMAX,42
19660113,TOBS,39
19660114,TMIN,24
19660114,TMAX,39
19660114,TOBS,25
19660115,TMIN,16
19660115,TMAX,44
19660115,TOBS,17
19660116,TMIN,14
19660116,TMAX,39
19660116,TOBS,15
19660117,TMIN,12
19660117,TMAX,25
19660117,TOBS,16
19660118,TMIN,16
19660118,TMAX,29
19660118,TOBS,17
19660119,TMIN,15
19660119,TMAX,25
19660119,TOBS,16
19660120,TMIN,5
19660120,TMAX,29
19660120,TOBS,13
19660121,TMIN,13
19660121,TMAX,29
19660121,TOBS,25
19660122,TMIN,22
19660122,TMAX,31
19660122,TOBS,26
19660123,TMIN,23
19660123,TMAX,30
19660123,TOBS,25
19660124,TMIN,-6
19660124,TMAX,27
19660124,TOBS,-5
19660125,TMIN,-6
19660125,TMAX,20
19660125,TOBS,10
19660126,TMIN,8
19660126,TMAX,26
19660126,TOBS,10
19660127,TMIN,1
19660127,TMAX,27
19660127,TOBS,2
19660128,TMIN,-2
19660128,TMAX,26
19660128,TOBS,-2
19660129,TMIN,-1
19660129,TMAX,15
19660129,TOBS,5
19660130,TMIN,-11
19660130,TMAX,9
19660130,TOBS,-10
19660131,TMIN,-10
19660131,TMAX,10
19660131,TOBS,6
19660201,TMIN,6
19660201,TMAX,26
19660201,TOBS,19
19660202,TMIN,17
19660202,TMAX,27
19660202,TOBS,18
19660203,TMIN,14
19660203,TMAX,33
19660203,TOBS,15
19660204,TMIN,7
19660204,TMAX,31
19660204,TOBS,19
19660205,TMIN,-4
19660205,TMAX,24
19660205,TOBS,-5
19660206,TMIN,-5
19660206,TMAX,29
19660206,TOBS,23
19660207,TMIN,25
19660207,TMAX,45
19660207,TOBS,34
19660208,TMIN,34
19660208,TMAX,45
19660208,TOBS,35
19660209,TMIN,35
19660209,TMAX,49
19660209,TOBS,45
19660210,TMIN,45
19660210,TMAX,63
19660210,TOBS,49
19660211,TMIN,42
19660211,TMAX,64
19660211,TOBS,44
19660212,TMIN,24
19660212,TMAX,47
19660212,TOBS,25
19660213,TMIN,25
19660213,TMAX,44
19660213,TOBS,39
19660214,TMIN,24
19660214,TMAX,50
19660214,TOBS,35
19660215,TMIN,17
19660215,TMAX,36
19660215,TOBS,18
19660216,TMIN,14
19660216,TMAX,40
19660216,TOBS,35
19660217,TMIN,17
19660217,TMAX,45
19660217,TOBS,18
19660218,TMIN,18
19660218,TMAX,35
19660218,TOBS,23
19660219,TMIN,23
19660219,TMAX,52
19660219,TOBS,24
19660220,TMIN,9
19660220,TMAX,26
19660220,TOBS,10
19660221,TMIN,9
19660221,TMAX,26
19660221,TOBS,10
19660222,TMIN,9
19660222,TMAX,33
19660222,TOBS,10
19660223,TMIN,10
19660223,TMAX,35
19660223,TOBS,19
19660224,TMIN,19
19660224,TMAX,30
19660224,TOBS,24
19660225,TMIN,24
19660225,TMAX,40
19660225,TOBS,31
19660226,TMIN,25
19660226,TMAX,42
19660226,TOBS,26
19660227,TMIN,26
19660227,TMAX,46
19660227,TOBS,28
19660228,TMIN,24
19660228,TMAX,40
19660228,TOBS,37
19660301,TMIN,32
19660301,TMAX,45
19660301,TOBS,36
19660302,TMIN,24
19660302,TMAX,54
19660302,TOBS,25
19660303,TMIN,25
19660303,TMAX,65
19660303,TOBS,42
19660304,TMIN,42
19660304,TMAX,61
19660304,TOBS,58
19660305,TMIN,20
19660305,TMAX,58
19660305,TOBS,21
19660306,TMIN,19
19660306,TMAX,36
19660306,TOBS,20
19660307,TMIN,17
19660307,TMAX,30
19660307,TOBS,18
19660308,TMIN,15
19660308,TMAX,30
19660308,TOBS,14
19660309,TMIN,14
19660309,TMAX,43
19660309,TOBS,28
19660310,TMIN,28
19660310,TMAX,56
19660310,TOBS,40
19660311,TMIN,36
19660311,TMAX,59
19660311,TOBS,40
19660312,TMIN,40
19660312,TMAX,69
19660312,TOBS,53
19660313,TMIN,48
19660313,TMAX,57
19660313,TOBS,49
19660314,TMIN,41
19660314,TMAX,51
19660314,TOBS,42
19660315,TMIN,37
19660315,TMAX,62
19660315,TOBS,38
19660316,TMIN,27
19660316,TMAX,64
19660316,TOBS,28
19660317,TMIN,28
19660317,TMAX,63
19660317,TOBS,30
19660318,TMIN,30
19660318,TMAX,71
19660318,TOBS,55
19660319,TMIN,34
19660319,TMAX,61
19660319,TOBS,44
19660320,TMIN,32
19660320,TMAX,51
19660320,TOBS,33
19660321,TMIN,33
19660321,TMAX,58
19660321,TOBS,45
19660322,TMIN,45
19660322,TMAX,71
19660322,TOBS,63
19660323,TMIN,45
19660323,TMAX,77
19660323,TOBS,65
19660324,TMIN,27
19660324,TMAX,70
19660324,TOBS,28
19660325,TMIN,23
19660325,TMAX,32
19660325,TOBS,24
19660326,TMIN,24
19660326,TMAX,45
19660326,TOBS,42
19660327,TMIN,15
19660327,TMAX,42
19660327,TOBS,16
19660328,TMIN,16
19660328,TMAX,39
19660328,TOBS,18
19660329,TMIN,16
19660329,TMAX,43
19660329,TOBS,17
19660330,TMIN,17
19660330,TMAX,52
19660330,TOBS,36
19660331,TMIN,21
19660331,TMAX,53
19660331,TOBS,22
19660401,TMIN,22
19660401,TMAX,55
19660401,TOBS,49
19660402,TMIN,36
19660402,TMAX,57
19660402,TOBS,37
19660403,TMIN,37
19660403,TMAX,52
19660403,TOBS,43
19660404,TMIN,33
19660404,TMAX,53
19660404,TOBS,35
19660405,TMIN,24
19660405,TMAX,45
19660405,TOBS,25
19660406,TMIN,25
19660406,TMAX,46
19660406,TOBS,36
19660407,TMIN,36
19660407,TMAX,47
19660407,TOBS,38
19660408,TMIN,30
19660408,TMAX,44
19660408,TOBS,32
19660409,TMIN,32
19660409,TMAX,52
19660409,TOBS,37
19660410,TMIN,22
19660410,TMAX,43
19660410,TOBS,23
19660411,TMIN,23
19660411,TMAX,55
19660411,TOBS,39
19660412,TMIN,34
19660412,TMAX,48
19660412,TOBS,40
19660413,TMIN,38
19660413,TMAX,45
19660413,TOBS,39
19660414,TMIN,31
19660414,TMAX,49
19660414,TOBS,32
19660415,TMIN,28
19660415,TMAX,57
19660415,TOBS,30
19660416,TMIN,30
19660416,TMAX,62
19660416,TOBS,32
19660417,TMIN,29
19660417,TMAX,61
19660417,TOBS,30
19660418,TMIN,30
19660418,TMAX,67
19660418,TOBS,44
19660419,TMIN,44
19660419,TMAX,80
19660419,TOBS,62
19660420,TMIN,59
19660420,TMAX,72
19660420,TOBS,60
19660421,TMIN,48
19660421,TMAX,74
19660421,TOBS,49
19660422,TMIN,48
19660422,TMAX,55
19660422,TOBS,49
19660423,TMIN,49
19660423,TMAX,70
19660423,TOBS,60
19660424,TMIN,60
19660424,TMAX,75
19660424,TOBS,61
19660425,TMIN,50
19660425,TMAX,67
19660425,TOBS,51
19660426,TMIN,41
19660426,TMAX,71
19660426,TOBS,42
19660427,TMIN,42
19660427,TMAX,75
19660427,TOBS,51
19660428,TMIN,51
19660428,TMAX,74
19660428,TOBS,65
19660429,TMIN,45
19660429,TMAX,72
19660429,TOBS,49
19660430,TMIN,49
19660430,TMAX,61
19660430,TOBS,58
19660501,TMIN,46
19660501,TMAX,67
19660501,TOBS,48
19660502,TMIN,38
19660502,TMAX,50
19660502,TOBS,40
19660503,TMIN,29
19660503,TMAX,60
19660503,TOBS,30
19660504,TMIN,30
19660504,TMAX,62
19660504,TOBS,40
19660505,TMIN,30
19660505,TMAX,62
19660505,TOBS,40
19660506,TMIN,40
19660506,TMAX,81
19660506,TOBS,65
19660507,TMIN,36
19660507,TMAX,73
19660507,TOBS,37
19660508,TMIN,37
19660508,TMAX,77
19660508,TOBS,55
19660509,TMIN,36
19660509,TMAX,75
19660509,TOBS,37
19660510,TMIN,25
19660510,TMAX,45
19660510,TOBS,26
19660511,TMIN,26
19660511,TMAX,54
19660511,TOBS,45
19660512,TMIN,45
19660512,TMAX,60
19660512,TOBS,60
19660513,TMIN,46
19660513,TMAX,71
19660513,TOBS,47
19660514,TMIN,47
19660514,TMAX,54
19660514,TOBS,50
19660515,TMIN,39
19660515,TMAX,66
19660515,TOBS,40
19660516,TMIN,40
19660516,TMAX,74
19660516,TOBS,56
19660517,TMIN,45
19660517,TMAX,74
19660517,TOBS,48
19660518,TMIN,48
19660518,TMAX,77
19660518,TOBS,64
19660519,TMIN,46
19660519,TMAX,77
19660519,TOBS,47
19660520,TMIN,47
19660520,TMAX,74
19660520,TOBS,50
19660521,TMIN,50
19660521,TMAX,74
19660521,TOBS,57
19660522,TMIN,40
19660522,TMAX,73
19660522,TOBS,56
19660523,TMIN,46
19660523,TMAX,75
19660523,TOBS,49
19660524,TMIN,49
19660524,TMAX,87
19660524,TOBS,67
19660525,TMIN,46
19660525,TMAX,78
19660525,TOBS,49
19660526,TMIN,49
19660526,TMAX,75
19660526,TOBS,50
19660527,TMIN,50
19660527,TMAX,81
19660527,TOBS,55
19660528,TMIN,55
19660528,TMAX,85
19660528,TOBS,62
19660529,TMIN,43
19660529,TMAX,84
19660529,TOBS,46
19660530,TMIN,38
19660530,TMAX,67
19660530,TOBS,45
19660531,TMIN,35
19660531,TMAX,67
19660531,TOBS,40
19660601,TMIN,38
19660601,TMAX,65
19660601,TOBS,42
19660602,TMIN,36
19660602,TMAX,70
19660602,TOBS,42
19660603,TMIN,42
19660603,TMAX,75
19660603,TOBS,47
19660604,TMIN,48
19660604,TMAX,81
19660604,TOBS,60
19660605,TMIN,60
19660605,TMAX,85
19660605,TOBS,62
19660606,TMIN,62
19660606,TMAX,85
19660606,TOBS,70
19660607,TMIN,50
19660607,TMAX,80
19660607,TOBS,62
19660608,TMIN,62
19660608,TMAX,81
19660608,TOBS,63
19660609,TMIN,63
19660609,TMAX,81
19660609,TOBS,70
19660610,TMIN,53
19660610,TMAX,89
19660610,TOBS,54
19660611,TMIN,42
19660611,TMAX,71
19660611,TOBS,47
19660612,TMIN,46
19660612,TMAX,76
19660612,TOBS,50
19660613,TMIN,50
19660613,TMAX,85
19660613,TOBS,57
19660614,TMIN,57
19660614,TMAX,88
19660614,TOBS,62
19660615,TMIN,56
19660615,TMAX,78
19660615,TOBS,57
19660616,TMIN,57
19660616,TMAX,80
19660616,TOBS,65
19660617,TMIN,48
19660617,TMAX,75
19660617,TOBS,49
19660618,TMIN,49
19660618,TMAX,76
19660618,TOBS,51
19660619,TMIN,51
19660619,TMAX,80
19660619,TOBS,59
19660620,TMIN,54
19660620,TMAX,82
19660620,TOBS,55
19660621,TMIN,55
19660621,TMAX,85
19660621,TOBS,57
19660622,TMIN,57
19660622,TMAX,85
19660622,TOBS,61
19660623,TMIN,59
19660623,TMAX,90
19660623,TOBS,60
19660624,TMIN,60
19660624,TMAX,92
19660624,TOBS,65
19660625,TMIN,60
19660625,TMAX,90
19660625,TOBS,62
19660626,TMIN,62
19660626,TMAX,91
19660626,TOBS,65
19660627,TMIN,60
19660627,TMAX,93
19660627,TOBS,62
19660628,TMIN,62
19660628,TMAX,94
19660628,TOBS,68
19660629,TMIN,67
19660629,TMAX,90
19660629,TOBS,68
19660630,TMIN,68
19660630,TMAX,88
19660630,TOBS,70
19660701,TMIN,66
19660701,TMAX,92
19660701,TOBS,67
19660702,TMIN,67
19660702,TMAX,94
19660702,TOBS,68
19660703,TMIN,66
19660703,TMAX,95
19660703,TOBS,67
19660704,TMIN,67
19660704,TMAX,94
19660704,TOBS,70
19660705,TMIN,67
19660705,TMAX,93
19660705,TOBS,70
19660706,TMIN,66
19660706,TMAX,86
19660706,TOBS,70
19660707,TMIN,67
19660707,TMAX,87
19660707,TOBS,69
19660708,TMIN,56
19660708,TMAX,84
19660708,TOBS,58
19660709,TMIN,58
19660709,TMAX,85
19660709,TOBS,63
19660710,TMIN,63
19660710,TMAX,91
19660710,TOBS,71
19660711,TMIN,65
19660711,TMAX,95
19660711,TOBS,72
19660712,TMIN,72
19660712,TMAX,83
19660712,TOBS,78
19660713,TMIN,70
19660713,TMAX,95
19660713,TOBS,72
19660714,TMIN,66
19660714,TMAX,95
19660714,TOBS,69
19660715,TMIN,68
19660715,TMAX,91
19660715,TOBS,69
19660716,TMIN,56
19660716,TMAX,82
19660716,TOBS,57
19660717,TMIN,57
19660717,TMAX,89
19660717,TOBS,61
19660718,TMIN,61
19660718,TMAX,87
19660718,TOBS,63
19660719,TMIN,63
19660719,TMAX,90
19660719,TOBS,74
19660720,TMIN,60
19660720,TMAX,89
19660720,TOBS,61
19660721,TMIN,48
19660721,TMAX,77
19660721,TOBS,51
19660722,TMIN,46
19660722,TMAX,78
19660722,TOBS,52
19660723,TMIN,52
19660723,TMAX,83
19660723,TOBS,64
19660724,TMIN,64
19660724,TMAX,81
19660724,TOBS,68
19660725,TMIN,60
19660725,TMAX,85
19660725,TOBS,63
19660726,TMIN,63
19660726,TMAX,89
19660726,TOBS,65
19660727,TMIN,65
19660727,TMAX,92
19660727,TOBS,67
19660728,TMIN,67
19660728,TMAX,89
19660728,TOBS,73
19660729,TMIN,69
19660729,TMAX,90
19660729,TOBS,70
19660730,TMIN,59
19660730,TMAX,82
19660730,TOBS,61
19660731,TMIN,52
19660731,TMAX,82
19660731,TOBS,53
19660801,TMIN,53
19660801,TMAX,82
19660801,TOBS,62
19660802,TMIN,62
19660802,TMAX,87
19660802,TOBS,72
19660803,TMIN,53
19660803,TMAX,75
19660803,TOBS,55
19660804,TMIN,49
19660804,TMAX,76
19660804,TOBS,50
19660805,TMIN,50
19660805,TMAX,80
19660805,TOBS,52
19660806,TMIN,52
19660806,TMAX,83
19660806,TOBS,55
19660807,TMIN,55
19660807,TMAX,87
19660807,TOBS,60
19660808,TMIN,60
19660808,TMAX,89
19660808,TOBS,65
19660809,TMIN,59
19660809,TMAX,89
19660809,TOBS,60
19660810,TMIN,60
19660810,TMAX,88
19660810,TOBS,63
19660811,TMIN,63
19660811,TMAX,90
19660811,TOBS,68
19660812,TMIN,54
19660812,TMAX,73
19660812,TOBS,55
19660813,TMIN,55
19660813,TMAX,80
19660813,TOBS,63
19660814,TMIN,63
19660814,TMAX,72
19660814,TOBS,72
19660815,TMIN,68
19660815,TMAX,81
19660815,TOBS,71
19660816,TMIN,71
19660816,TMAX,85
19660816,TOBS,74
19660817,TMIN,58
19660817,TMAX,82
19660817,TOBS,59
19660818,TMIN,54
19660818,TMAX,83
19660818,TOBS,56
19660819,TMIN,56
19660819,TMAX,88
19660819,TOBS,61
19660820,TMIN,61
19660820,TMAX,89
19660820,TOBS,67
19660821,TMIN,67
19660821,TMAX,85
19660821,TOBS,70
19660822,TMIN,70
19660822,TMAX,86
19660822,TOBS,73
19660823,TMIN,54
19660823,TMAX,80
19660823,TOBS,55
19660824,TMIN,49
19660824,TMAX,72
19660824,TOBS,50
19660825,TMIN,48
19660825,TMAX,74
19660825,TOBS,52
19660826,TMIN,49
19660826,TMAX,76
19660826,TOBS,50
19660827,TMIN,50
19660827,TMAX,80
19660827,TOBS,55
19660828,TMIN,55
19660828,TMAX,84
19660828,TOBS,61
19660829,TMIN,59
19660829,TMAX,87
19660829,TOBS,60
19660830,TMIN,60
19660830,TMAX,86
19660830,TOBS,62
19660831,TMIN,62
19660831,TMAX,85
19660831,TOBS,63
19660901,TMIN,51
19660901,TMAX,86
19660901,TOBS,61
19660902,TMIN,61
19660902,TMAX,88
19660902,TOBS,62
19660903,TMIN,62
19660903,TMAX,88
19660903,TOBS,63
19660904,TMIN,63
19660904,TMAX,89
19660904,TOBS,70
19660905,TMIN,51
19660905,TMAX,82
19660905,TOBS,52
19660906,TMIN,45
19660906,TMAX,78
19660906,TOBS,48
19660907,TMIN,46
19660907,TMAX,75
19660907,TOBS,48
19660908,TMIN,44
19660908,TMAX,77
19660908,TOBS,45
19660909,TMIN,44
19660909,TMAX,77
19660909,TOBS,46
19660910,TMIN,46
19660910,TMAX,80
19660910,TOBS,54
19660911,TMIN,54
19660911,TMAX,80
19660911,TOBS,55
19660912,TMIN,54
19660912,TMAX,83
19660912,TOBS,55
19660913,TMIN,50
19660913,TMAX,85
19660913,TOBS,54
19660914,TMIN,54
19660914,TMAX,67
19660914,TOBS,62
19660915,TMIN,52
19660915,TMAX,78
19660915,TOBS,53
19660916,TMIN,39
19660916,TMAX,65
19660916,TOBS,40
19660917,TMIN,40
19660917,TMAX,69
19660917,TOBS,43
19660918,TMIN,43
19660918,TMAX,76
19660918,TOBS,51
19660919,TMIN,51
19660919,TMAX,81
19660919,TOBS,64
19660920,TMIN,59
19660920,TMAX,65
19660920,TOBS,60
19660921,TMIN,57
19660921,TMAX,66
19660921,TOBS,56
19660922,TMIN,58
19660922,TMAX,73
19660922,TOBS,60
19660923,TMIN,46
19660923,TMAX,71
19660923,TOBS,50
19660924,TMIN,NA
19660924,TMAX,NA
19660924,TOBS,NA
19660925,TMIN,50
19660925,TMAX,74
19660925,TOBS,51
19660926,TMIN,45
19660926,TMAX,55
19660926,TOBS,46
19660927,TMIN,46
19660927,TMAX,64
19660927,TOBS,54
19660928,TMIN,52
19660928,TMAX,60
19660928,TOBS,53
